Performance counter,Mnemonic,0
LD_BLOCKS.STORE_FORWARD,r0203:u,40
LD_BLOCKS.NO_SR,r0803:u,0
MISALIGN_MEM_REF.LOADS,r0105:u,34
MISALIGN_MEM_REF.STORES,r0205:u,33
LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,r0107:u,1051209206
DTLB_LOAD_MISSES.MISS_CAUSES_A_WALK,r0108:u,11403033
DTLB_LOAD_MISSES.WALK_COMPLETED_4K,r0208:u,11349340
DTLB_LOAD_MISSES.WALK_COMPLETED_2M_4M,r0408:u,0
DTLB_LOAD_MISSES.WALK_COMPLETED,r0e08:u,11332031
DTLB_LOAD_MISSES.WALK_DURATION,r1008:u,706164329
DTLB_LOAD_MISSES.STLB_HIT_4K,r2008:u,8051275
DTLB_LOAD_MISSES.STLB_HIT_2M,r4008:u,0
DTLB_LOAD_MISSES.STLB_HIT,r6008:u,8064000
DTLB_LOAD_MISSES.PDE_CACHE_MISS,r8008:u,126646
INT_MISC.RECOVERY_CYCLES,r030d:u,109391314
UOPS_ISSUED.ANY,r010e:u,35248775080
UOPS_ISSUED.FLAGS_MERGE,r100e:u,67390458
UOPS_ISSUED.SLOW_LEA,r200e:u,67832889
UOPS_ISSUED.SiNGLE_MUL,r400e:u,0
L2_RQSTS.DEMAND_DATA_RD_MISS,r2124:u,213889736
L2_RQSTS.DEMAND_DATA_RD_HIT,r4124:u,3024965
L2_RQSTS.ALL_DEMAND_DATA_RD,re124:u,228378883
L2_RQSTS.RFO_HIT,r4224:u,163
L2_RQSTS.RFO_MISS,r2224:u,185108
L2_RQSTS.ALL_RFO,re224:u,175695
L2_RQSTS.CODE_RD_HIT,r4424:u,4820
L2_RQSTS.CODE_RD_MISS,r2424:u,28809
L2_RQSTS.ALL_DEMAND_MISS,r2724:u,207319158
L2_RQSTS.ALL_DEMAND_REFERENCES,re724:u,224681155
L2_RQSTS.ALL_CODE_RD,re424:u,33227
L2_RQSTS.L2_PF_HIT,r5024:u,0
L2_RQSTS.L2_PF_MISS,r3024:u,0
L2_RQSTS.ALL_PF,rf824:u,1046098684
L2_RQSTS.MISS,r3f24:u,873528897
L2_RQSTS.REFERENCES,rff24:u,1267504336
L2_DEMAND_RQSTS.WB_HIT,r5027:u,374681
LONGEST_LAT_CACHE.REFERENCE,cache-references:u,879018818
LONGEST_LAT_CACHE.MISS,cache-misses:u,878752217
CPU_CLK_UNHALTED.THREAD_P,cycles:u,37889059728
CPU_CLK_THREAD_UNHALTED.REF_XCLK,bus-cycles:u,993063442
L1D_PEND_MISS.PENDING,r0148:u,116117765389
DTLB_STORE_MISSES.MISS_CAUSES_A_WALK,r0149:u,405053
DTLB_STORE_MISSES.WALK_COMPLETED_4K,r0249:u,396052
DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M,r0449:u,0
DTLB_STORE_MISSES.WALK_COMPLETED,r0e49:u,397692
DTLB_STORE_MISSES.WALK_DURATION,r1049:u,9315325
DTLB_STORE_MISSES.STLB_HIT_4K,r2049:u,329083
DTLB_STORE_MISSES.STLB_HIT_2M,r4049:u,0
DTLB_STORE_MISSES.STLB_HIT,r6049:u,351169
DTLB_STORE_MISSES.PDE_CACHE_MISS,r8049:u,134414
LOAD_HIT_PRE.SW_PF,r014c:u,2825266
LOAD_HIT_PRE.HW_PF,r024c:u,10716451014
L1D.REPLACEMENT,r0151:u,1273849770
MOVE_ELIMINATION.INT_NOT_ELIMINATED,r0458:u,316848
MOVE_ELIMINATION.SIMD_NOT_ELIMINATED,r0858:u,163
MOVE_ELIMINATION.INT_ELIMINATED,r0158:u,2088692
MOVE_ELIMINATION.SIMD_ELIMINATED,r0258:u,174
CPL_CYCLES.RING0,r015c:u,135364
CPL_CYCLES.RING123,r025c:u,37553634046
RS_EVENTS.EMPTY_CYCLES,r015e:u,592617572
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,r0160:u,413907915921
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,r0260:u,5629385299
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,r0460:u,969797643
OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,r0860:u,413907915921
LOCK_CYCLES.SPLIT_LOCK_UC_LOCK_DURATION,r0163:u,0
LOCK_CYCLES.CACHE_LOCK_DURATION,r0263:u,211
IDQ.EMPTY,r0279:u,657506976
IDQ.MITE_UOPS,r0479:u,92119689
IDQ.DSB_UOPS,r0879:u,7530917436
IDQ.MS_DSB_UOPS,r1079:u,73626712
IDQ.MS_MITE_UOPS,r2079:u,115679110
IDQ.MS_UOPS,r3079:u,189305821
IDQ.ALL_DSB_CYCLES_ANY_UOPS,r01001879:u,2417146494
IDQ.ALL_DSB_CYCLES_4_UOPS,r04001879:u,1054236640
IDQ.ALL_MITE_CYCLES_ANY_UOPS,r01002479:u,103378833
IDQ.ALL_MITE_CYCLES_4_UOPS,r04002479:u,11846858
IDQ.MITE_ALL_UOPS,r3c79:u,7407452966
ICACHE.MISSES,r0280:u,21948
ITLB_MISSES.MISS_CAUSES_A_WALK,r0185:u,1748
ITLB_MISSES.WALK_COMPLETED_4K,r0285:u,569
ITLB_MISSES.WALK_COMPLETED_2M_4M,r0485:u,0
ITLB_MISSES.WALK_COMPLETED,r0e85:u,1658
ITLB_MISSES.WALK_DURATION,r1085:u,425868
ITLB_MISSES.STLB_HIT_4K,r2085:u,129
ITLB_MISSES.STLB_HIT_2M,r4085:u,0
ITLB_MISSES.STLB_HIT,r6085:u,173
ILD_STALL.LCP,r0187:u,134
ILD_STALL.IQ_FULL,r0487:u,5011530
BR_INST_EXEC.COND.NOTAKEN,r4188:u,312756610
BR_INST_EXEC.COND.TAKEN,r8188:u,3863217356
BR_INST_EXEC.DIRECT_JMP.TAKEN,r8288:u,80824
BR_INST_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8488:u,67416312
BR_INST_EXEC.RETURN_NEAR.TAKEN,r8888:u,201866288
BR_INST_EXEC.DIRECT_NEAR_CALL.TAKEN,r9088:u,202198762
BR_INST_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra088:u,715
BR_INST_EXEC.ALL_BRANCHES,rff88:u,4665692158
BR_MISP_EXEC.COND.NOTAKEN,r4189:u,1354908
BR_MISP_EXEC.COND.TAKEN,r8189:u,2188508
BR_MISP_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8489:u,21897
BR_MISP_EXEC.RETURN_NEAR.TAKEN,r8889:u,640
BR_MISP_EXEC.DIRECT_NEAR_CALL.TAKEN,r9089:u,0
BR_MISP_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra089:u,316
BR_MISP_EXEC.ALL_BRANCHES,rff89:u,3576652
IDQ_UOPS_NOT_DELIVERED.CORE,r019c:u,6857072390
UOPS_EXECUTED_PORT.PORT_0,r01a1:u,6243906936
UOPS_EXECUTED_PORT.PORT_1,r02a1:u,5754860025
UOPS_EXECUTED_PORT.PORT_2,r04a1:u,7714903254
UOPS_EXECUTED_PORT.PORT_3,r08a1:u,8529164213
UOPS_EXECUTED_PORT.PORT_4,r10a1:u,4323060092
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,2724929178
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,6423622960
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,412400228
RESOURCE_STALLS.ANY,r01a2:u,25423433305
RESOURCE_STALLS.RS,r04a2:u,13993317596
RESOURCE_STALLS.SB,r08a2:u,10493154
RESOURCE_STALLS.ROB,r10a2:u,2685422807
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r01a3:u,34065848214
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r02a3:u,71749553816
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,117952090058
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r08a3:u,0
LSD.UOPS,r01a8:u,26879331479
ITLB.ITLB_FLUSH,r01ae:u,111
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,879541094
