Performance counter,Mnemonic,0
LD_BLOCKS.STORE_FORWARD,r0203:u,12
LD_BLOCKS.NO_SR,r0803:u,0
MISALIGN_MEM_REF.LOADS,r0105:u,32
MISALIGN_MEM_REF.STORES,r0205:u,24
LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,r0107:u,7156666467
DTLB_LOAD_MISSES.MISS_CAUSES_A_WALK,r0108:u,12760638
DTLB_LOAD_MISSES.WALK_COMPLETED_4K,r0208:u,12719961
DTLB_LOAD_MISSES.WALK_COMPLETED_2M_4M,r0408:u,0
DTLB_LOAD_MISSES.WALK_COMPLETED,r0e08:u,12737023
DTLB_LOAD_MISSES.WALK_DURATION,r1008:u,699539407
DTLB_LOAD_MISSES.STLB_HIT_4K,r2008:u,6754455
DTLB_LOAD_MISSES.STLB_HIT_2M,r4008:u,0
DTLB_LOAD_MISSES.STLB_HIT,r6008:u,6756868
DTLB_LOAD_MISSES.PDE_CACHE_MISS,r8008:u,134269
INT_MISC.RECOVERY_CYCLES,r030d:u,95531032
UOPS_ISSUED.ANY,r010e:u,34668692097
UOPS_ISSUED.FLAGS_MERGE,r100e:u,67392444
UOPS_ISSUED.SLOW_LEA,r200e:u,67832818
UOPS_ISSUED.SiNGLE_MUL,r400e:u,0
L2_RQSTS.DEMAND_DATA_RD_MISS,r2124:u,410137359
L2_RQSTS.DEMAND_DATA_RD_HIT,r4124:u,2033082
L2_RQSTS.ALL_DEMAND_DATA_RD,re124:u,390297229
L2_RQSTS.RFO_HIT,r4224:u,581
L2_RQSTS.RFO_MISS,r2224:u,179916
L2_RQSTS.ALL_RFO,re224:u,162244
L2_RQSTS.CODE_RD_HIT,r4424:u,5421
L2_RQSTS.CODE_RD_MISS,r2424:u,27112
L2_RQSTS.ALL_DEMAND_MISS,r2724:u,363643679
L2_RQSTS.ALL_DEMAND_REFERENCES,re724:u,361856425
L2_RQSTS.ALL_CODE_RD,re424:u,35128
L2_RQSTS.L2_PF_HIT,r5024:u,0
L2_RQSTS.L2_PF_MISS,r3024:u,0
L2_RQSTS.ALL_PF,rf824:u,946798401
L2_RQSTS.MISS,r3f24:u,887244732
L2_RQSTS.REFERENCES,rff24:u,1280484555
L2_DEMAND_RQSTS.WB_HIT,r5027:u,563983
LONGEST_LAT_CACHE.REFERENCE,cache-references:u,878304633
LONGEST_LAT_CACHE.MISS,cache-misses:u,877811944
CPU_CLK_UNHALTED.THREAD_P,cycles:u,40808297922
CPU_CLK_THREAD_UNHALTED.REF_XCLK,bus-cycles:u,1077258693
L1D_PEND_MISS.PENDING,r0148:u,121077766375
DTLB_STORE_MISSES.MISS_CAUSES_A_WALK,r0149:u,404910
DTLB_STORE_MISSES.WALK_COMPLETED_4K,r0249:u,396649
DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M,r0449:u,0
DTLB_STORE_MISSES.WALK_COMPLETED,r0e49:u,397376
DTLB_STORE_MISSES.WALK_DURATION,r1049:u,9146139
DTLB_STORE_MISSES.STLB_HIT_4K,r2049:u,444854
DTLB_STORE_MISSES.STLB_HIT_2M,r4049:u,0
DTLB_STORE_MISSES.STLB_HIT,r6049:u,338866
DTLB_STORE_MISSES.PDE_CACHE_MISS,r8049:u,133264
LOAD_HIT_PRE.SW_PF,r014c:u,2720376
LOAD_HIT_PRE.HW_PF,r024c:u,11473894808
L1D.REPLACEMENT,r0151:u,1274610418
MOVE_ELIMINATION.INT_NOT_ELIMINATED,r0458:u,316802
MOVE_ELIMINATION.SIMD_NOT_ELIMINATED,r0858:u,43
MOVE_ELIMINATION.INT_ELIMINATED,r0158:u,2088984
MOVE_ELIMINATION.SIMD_ELIMINATED,r0258:u,132
CPL_CYCLES.RING0,r015c:u,136799
CPL_CYCLES.RING123,r025c:u,41445560802
RS_EVENTS.EMPTY_CYCLES,r015e:u,639560741
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,r0160:u,428318633567
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,r0260:u,7065735895
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,r0460:u,400029149
OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,r0860:u,428318633567
LOCK_CYCLES.SPLIT_LOCK_UC_LOCK_DURATION,r0163:u,0
LOCK_CYCLES.CACHE_LOCK_DURATION,r0263:u,211
IDQ.EMPTY,r0279:u,635886880
IDQ.MITE_UOPS,r0479:u,87958695
IDQ.DSB_UOPS,r0879:u,7554008136
IDQ.MS_DSB_UOPS,r1079:u,73731862
IDQ.MS_MITE_UOPS,r2079:u,124331770
IDQ.MS_UOPS,r3079:u,198063632
IDQ.ALL_DSB_CYCLES_ANY_UOPS,r01001879:u,2274243888
IDQ.ALL_DSB_CYCLES_4_UOPS,r04001879:u,992760134
IDQ.ALL_MITE_CYCLES_ANY_UOPS,r01002479:u,102246427
IDQ.ALL_MITE_CYCLES_4_UOPS,r04002479:u,13353742
IDQ.MITE_ALL_UOPS,r3c79:u,8036589566
ICACHE.MISSES,r0280:u,25166
ITLB_MISSES.MISS_CAUSES_A_WALK,r0185:u,2880
ITLB_MISSES.WALK_COMPLETED_4K,r0285:u,1740
ITLB_MISSES.WALK_COMPLETED_2M_4M,r0485:u,0
ITLB_MISSES.WALK_COMPLETED,r0e85:u,546
ITLB_MISSES.WALK_DURATION,r1085:u,62245
ITLB_MISSES.STLB_HIT_4K,r2085:u,122
ITLB_MISSES.STLB_HIT_2M,r4085:u,0
ITLB_MISSES.STLB_HIT,r6085:u,157
ILD_STALL.LCP,r0187:u,135
ILD_STALL.IQ_FULL,r0487:u,4848937
BR_INST_EXEC.COND.NOTAKEN,r4188:u,312734666
BR_INST_EXEC.COND.TAKEN,r8188:u,3922748610
BR_INST_EXEC.DIRECT_JMP.TAKEN,r8288:u,81948
BR_INST_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8488:u,67417612
BR_INST_EXEC.RETURN_NEAR.TAKEN,r8888:u,201866746
BR_INST_EXEC.DIRECT_NEAR_CALL.TAKEN,r9088:u,202204642
BR_INST_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra088:u,694
BR_INST_EXEC.ALL_BRANCHES,rff88:u,4591830202
BR_MISP_EXEC.COND.NOTAKEN,r4189:u,1334152
BR_MISP_EXEC.COND.TAKEN,r8189:u,2186328
BR_MISP_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8489:u,22010
BR_MISP_EXEC.RETURN_NEAR.TAKEN,r8889:u,520
BR_MISP_EXEC.DIRECT_NEAR_CALL.TAKEN,r9089:u,0
