Performance counter,Mnemonic,0
LD_BLOCKS.STORE_FORWARD,r0203:u,10
LD_BLOCKS.NO_SR,r0803:u,0
MISALIGN_MEM_REF.LOADS,r0105:u,30
MISALIGN_MEM_REF.STORES,r0205:u,21
LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,r0107:u,1125314
DTLB_LOAD_MISSES.MISS_CAUSES_A_WALK,r0108:u,130896
DTLB_LOAD_MISSES.WALK_COMPLETED_4K,r0208:u,129857
DTLB_LOAD_MISSES.WALK_COMPLETED_2M_4M,r0408:u,0
DTLB_LOAD_MISSES.WALK_COMPLETED,r0e08:u,129538
DTLB_LOAD_MISSES.WALK_DURATION,r1008:u,7024014
DTLB_LOAD_MISSES.STLB_HIT_4K,r2008:u,204196
DTLB_LOAD_MISSES.STLB_HIT_2M,r4008:u,0
DTLB_LOAD_MISSES.STLB_HIT,r6008:u,213830
DTLB_LOAD_MISSES.PDE_CACHE_MISS,r8008:u,2523
INT_MISC.RECOVERY_CYCLES,r030d:u,18227063
UOPS_ISSUED.ANY,r010e:u,5480989474
UOPS_ISSUED.FLAGS_MERGE,r100e:u,67392014
UOPS_ISSUED.SLOW_LEA,r200e:u,67825025
UOPS_ISSUED.SiNGLE_MUL,r400e:u,0
L2_RQSTS.DEMAND_DATA_RD_MISS,r2124:u,3906351
L2_RQSTS.DEMAND_DATA_RD_HIT,r4124:u,26848
L2_RQSTS.ALL_DEMAND_DATA_RD,re124:u,4053326
L2_RQSTS.RFO_HIT,r4224:u,18
L2_RQSTS.RFO_MISS,r2224:u,52884
L2_RQSTS.ALL_RFO,re224:u,56330
L2_RQSTS.CODE_RD_HIT,r4424:u,3980
L2_RQSTS.CODE_RD_MISS,r2424:u,4787
L2_RQSTS.ALL_DEMAND_MISS,r2724:u,3966258
L2_RQSTS.ALL_DEMAND_REFERENCES,re724:u,4073996
L2_RQSTS.ALL_CODE_RD,re424:u,8531
L2_RQSTS.L2_PF_HIT,r5024:u,0
L2_RQSTS.L2_PF_MISS,r3024:u,0
L2_RQSTS.ALL_PF,rf824:u,8639446
L2_RQSTS.MISS,r3f24:u,8861628
L2_RQSTS.REFERENCES,rff24:u,12786252
L2_DEMAND_RQSTS.WB_HIT,r5027:u,9543
LONGEST_LAT_CACHE.REFERENCE,cache-references:u,8843717
LONGEST_LAT_CACHE.MISS,cache-misses:u,8825727
CPU_CLK_UNHALTED.THREAD_P,cycles:u,2295217903
CPU_CLK_THREAD_UNHALTED.REF_XCLK,bus-cycles:u,59806960
L1D_PEND_MISS.PENDING,r0148:u,1243388447
DTLB_STORE_MISSES.MISS_CAUSES_A_WALK,r0149:u,402775
DTLB_STORE_MISSES.WALK_COMPLETED_4K,r0249:u,394410
DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M,r0449:u,0
DTLB_STORE_MISSES.WALK_COMPLETED,r0e49:u,394450
DTLB_STORE_MISSES.WALK_DURATION,r1049:u,8453906
DTLB_STORE_MISSES.STLB_HIT_4K,r2049:u,300374
DTLB_STORE_MISSES.STLB_HIT_2M,r4049:u,0
DTLB_STORE_MISSES.STLB_HIT,r6049:u,331515
DTLB_STORE_MISSES.PDE_CACHE_MISS,r8049:u,133352
LOAD_HIT_PRE.SW_PF,r014c:u,38682
LOAD_HIT_PRE.HW_PF,r024c:u,58737416
L1D.REPLACEMENT,r0151:u,12796621
MOVE_ELIMINATION.INT_NOT_ELIMINATED,r0458:u,315706
MOVE_ELIMINATION.SIMD_NOT_ELIMINATED,r0858:u,6
MOVE_ELIMINATION.INT_ELIMINATED,r0158:u,2081034
MOVE_ELIMINATION.SIMD_ELIMINATED,r0258:u,128
CPL_CYCLES.RING0,r015c:u,131908
CPL_CYCLES.RING123,r025c:u,2312252365
RS_EVENTS.EMPTY_CYCLES,r015e:u,81224529
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,r0160:u,8802442274
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,r0260:u,4415074366
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,r0460:u,161902614
OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,r0860:u,8802442274
LOCK_CYCLES.SPLIT_LOCK_UC_LOCK_DURATION,r0163:u,0
LOCK_CYCLES.CACHE_LOCK_DURATION,r0263:u,210
IDQ.EMPTY,r0279:u,232239621
IDQ.MITE_UOPS,r0479:u,13037921
IDQ.DSB_UOPS,r0879:u,4911672591
IDQ.MS_DSB_UOPS,r1079:u,73654064
IDQ.MS_MITE_UOPS,r2079:u,62421362
IDQ.MS_UOPS,r3079:u,136075426
IDQ.ALL_DSB_CYCLES_ANY_UOPS,r01001879:u,1524979656
IDQ.ALL_DSB_CYCLES_4_UOPS,r04001879:u,823525901
IDQ.ALL_MITE_CYCLES_ANY_UOPS,r01002479:u,40164564
IDQ.ALL_MITE_CYCLES_4_UOPS,r04002479:u,7392022
IDQ.MITE_ALL_UOPS,r3c79:u,5061670638
ICACHE.MISSES,r0280:u,4235
ITLB_MISSES.MISS_CAUSES_A_WALK,r0185:u,1754
ITLB_MISSES.WALK_COMPLETED_4K,r0285:u,589
ITLB_MISSES.WALK_COMPLETED_2M_4M,r0485:u,0
ITLB_MISSES.WALK_COMPLETED,r0e85:u,780
ITLB_MISSES.WALK_DURATION,r1085:u,204274
ITLB_MISSES.STLB_HIT_4K,r2085:u,152
ITLB_MISSES.STLB_HIT_2M,r4085:u,0
ITLB_MISSES.STLB_HIT,r6085:u,135
ILD_STALL.LCP,r0187:u,155
ILD_STALL.IQ_FULL,r0487:u,2933000
BR_INST_EXEC.COND.NOTAKEN,r4188:u,310029246
BR_INST_EXEC.COND.TAKEN,r8188:u,241537066
BR_INST_EXEC.DIRECT_JMP.TAKEN,r8288:u,78835
BR_INST_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8488:u,67418234
BR_INST_EXEC.RETURN_NEAR.TAKEN,r8888:u,201862998
BR_INST_EXEC.DIRECT_NEAR_CALL.TAKEN,r9088:u,202202005
BR_INST_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra088:u,323
BR_INST_EXEC.ALL_BRANCHES,rff88:u,1023935566
BR_MISP_EXEC.COND.NOTAKEN,r4189:u,19688
BR_MISP_EXEC.COND.TAKEN,r8189:u,2175712
BR_MISP_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8489:u,21642
BR_MISP_EXEC.RETURN_NEAR.TAKEN,r8889:u,78
BR_MISP_EXEC.DIRECT_NEAR_CALL.TAKEN,r9089:u,0
BR_MISP_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra089:u,102
BR_MISP_EXEC.ALL_BRANCHES,rff89:u,2218095
IDQ_UOPS_NOT_DELIVERED.CORE,r019c:u,2097338742
UOPS_EXECUTED_PORT.PORT_0,r01a1:u,872845201
UOPS_EXECUTED_PORT.PORT_1,r02a1:u,793657718
UOPS_EXECUTED_PORT.PORT_2,r04a1:u,858635909
UOPS_EXECUTED_PORT.PORT_3,r08a1:u,935238538
UOPS_EXECUTED_PORT.PORT_4,r10a1:u,784927709
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,819850554
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,1090373560
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,412295065
RESOURCE_STALLS.ANY,r01a2:u,319920561
RESOURCE_STALLS.RS,r04a2:u,228059147
RESOURCE_STALLS.SB,r08a2:u,6551127
RESOURCE_STALLS.ROB,r10a2:u,37972214
