Performance counter,Mnemonic,0
LD_BLOCKS.STORE_FORWARD,r0203:u,20
LD_BLOCKS.NO_SR,r0803:u,0
MISALIGN_MEM_REF.LOADS,r0105:u,34
MISALIGN_MEM_REF.STORES,r0205:u,32
LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,r0107:u,885586533
DTLB_LOAD_MISSES.MISS_CAUSES_A_WALK,r0108:u,10570150
DTLB_LOAD_MISSES.WALK_COMPLETED_4K,r0208:u,10557876
DTLB_LOAD_MISSES.WALK_COMPLETED_2M_4M,r0408:u,0
DTLB_LOAD_MISSES.WALK_COMPLETED,r0e08:u,10555893
DTLB_LOAD_MISSES.WALK_DURATION,r1008:u,632539916
DTLB_LOAD_MISSES.STLB_HIT_4K,r2008:u,8958723
DTLB_LOAD_MISSES.STLB_HIT_2M,r4008:u,0
DTLB_LOAD_MISSES.STLB_HIT,r6008:u,8980069
DTLB_LOAD_MISSES.PDE_CACHE_MISS,r8008:u,116228
INT_MISC.RECOVERY_CYCLES,r030d:u,45932744
UOPS_ISSUED.ANY,r010e:u,32891547289
UOPS_ISSUED.FLAGS_MERGE,r100e:u,67393327
UOPS_ISSUED.SLOW_LEA,r200e:u,67830720
UOPS_ISSUED.SiNGLE_MUL,r400e:u,0
L2_RQSTS.DEMAND_DATA_RD_MISS,r2124:u,80650367
L2_RQSTS.DEMAND_DATA_RD_HIT,r4124:u,14242121
L2_RQSTS.ALL_DEMAND_DATA_RD,re124:u,112206955
L2_RQSTS.RFO_HIT,r4224:u,2620
L2_RQSTS.RFO_MISS,r2224:u,122805
L2_RQSTS.ALL_RFO,re224:u,140185
L2_RQSTS.CODE_RD_HIT,r4424:u,8342
L2_RQSTS.CODE_RD_MISS,r2424:u,22650
L2_RQSTS.ALL_DEMAND_MISS,r2724:u,81781199
L2_RQSTS.ALL_DEMAND_REFERENCES,re724:u,112918533
L2_RQSTS.ALL_CODE_RD,re424:u,32286
L2_RQSTS.L2_PF_HIT,r5024:u,16695190
L2_RQSTS.L2_PF_MISS,r3024:u,274633626
L2_RQSTS.ALL_PF,rf824:u,1183439090
L2_RQSTS.MISS,r3f24:u,868033369
L2_RQSTS.REFERENCES,rff24:u,1292986426
L2_DEMAND_RQSTS.WB_HIT,r5027:u,483397
LONGEST_LAT_CACHE.REFERENCE,cache-references:u,847141309
LONGEST_LAT_CACHE.MISS,cache-misses:u,846667223
CPU_CLK_UNHALTED.THREAD_P,cycles:u,31456206196
CPU_CLK_THREAD_UNHALTED.REF_XCLK,bus-cycles:u,817584672
L1D_PEND_MISS.PENDING,r0148:u,99491117062
DTLB_STORE_MISSES.MISS_CAUSES_A_WALK,r0149:u,405858
DTLB_STORE_MISSES.WALK_COMPLETED_4K,r0249:u,396651
DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M,r0449:u,0
DTLB_STORE_MISSES.WALK_COMPLETED,r0e49:u,396451
DTLB_STORE_MISSES.WALK_DURATION,r1049:u,8470006
DTLB_STORE_MISSES.STLB_HIT_4K,r2049:u,327411
DTLB_STORE_MISSES.STLB_HIT_2M,r4049:u,0
DTLB_STORE_MISSES.STLB_HIT,r6049:u,320665
DTLB_STORE_MISSES.PDE_CACHE_MISS,r8049:u,132951
LOAD_HIT_PRE.SW_PF,r014c:u,2995167
LOAD_HIT_PRE.HW_PF,r024c:u,10982026341
L1D.REPLACEMENT,r0151:u,1255311863
MOVE_ELIMINATION.INT_NOT_ELIMINATED,r0458:u,317130
MOVE_ELIMINATION.SIMD_NOT_ELIMINATED,r0858:u,130
MOVE_ELIMINATION.INT_ELIMINATED,r0158:u,2089408
MOVE_ELIMINATION.SIMD_ELIMINATED,r0258:u,179
CPL_CYCLES.RING0,r015c:u,134451
CPL_CYCLES.RING123,r025c:u,31768984760
RS_EVENTS.EMPTY_CYCLES,r015e:u,219518912
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,r0160:u,352269799369
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,r0260:u,1790817829
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,r0460:u,375925733
OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,r0860:u,305799632897
