Performance counter,Mnemonic,0
LD_BLOCKS.STORE_FORWARD,r0203:u,5
LD_BLOCKS.NO_SR,r0803:u,0
MISALIGN_MEM_REF.LOADS,r0105:u,38
MISALIGN_MEM_REF.STORES,r0205:u,26
LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,r0107:u,68203561
DTLB_LOAD_MISSES.MISS_CAUSES_A_WALK,r0108:u,112200
DTLB_LOAD_MISSES.WALK_COMPLETED_4K,r0208:u,111680
DTLB_LOAD_MISSES.WALK_COMPLETED_2M_4M,r0408:u,0
DTLB_LOAD_MISSES.WALK_COMPLETED,r0e08:u,110744
DTLB_LOAD_MISSES.WALK_DURATION,r1008:u,5573919
DTLB_LOAD_MISSES.STLB_HIT_4K,r2008:u,77885
DTLB_LOAD_MISSES.STLB_HIT_2M,r4008:u,0
DTLB_LOAD_MISSES.STLB_HIT,r6008:u,75253
DTLB_LOAD_MISSES.PDE_CACHE_MISS,r8008:u,2328
INT_MISC.RECOVERY_CYCLES,r030d:u,17462969
UOPS_ISSUED.ANY,r010e:u,5461373036
UOPS_ISSUED.FLAGS_MERGE,r100e:u,67384986
UOPS_ISSUED.SLOW_LEA,r200e:u,67815165
UOPS_ISSUED.SiNGLE_MUL,r400e:u,0
L2_RQSTS.DEMAND_DATA_RD_MISS,r2124:u,1976577
L2_RQSTS.DEMAND_DATA_RD_HIT,r4124:u,362665
L2_RQSTS.ALL_DEMAND_DATA_RD,re124:u,2447706
L2_RQSTS.RFO_HIT,r4224:u,326
L2_RQSTS.RFO_MISS,r2224:u,3500
L2_RQSTS.ALL_RFO,re224:u,7656
L2_RQSTS.CODE_RD_HIT,r4424:u,3541
L2_RQSTS.CODE_RD_MISS,r2424:u,4316
L2_RQSTS.ALL_DEMAND_MISS,r2724:u,2027212
L2_RQSTS.ALL_DEMAND_REFERENCES,re724:u,2467434
L2_RQSTS.ALL_CODE_RD,re424:u,7763
L2_RQSTS.L2_PF_HIT,r5024:u,188150
L2_RQSTS.L2_PF_MISS,r3024:u,3427597
L2_RQSTS.ALL_PF,rf824:u,10555654
L2_RQSTS.MISS,r3f24:u,8549610
L2_RQSTS.REFERENCES,rff24:u,13039704
L2_DEMAND_RQSTS.WB_HIT,r5027:u,8542
LONGEST_LAT_CACHE.REFERENCE,cache-references:u,7961459
LONGEST_LAT_CACHE.MISS,cache-misses:u,7942219
CPU_CLK_UNHALTED.THREAD_P,cycles:u,2203129841
CPU_CLK_THREAD_UNHALTED.REF_XCLK,bus-cycles:u,56572977
L1D_PEND_MISS.PENDING,r0148:u,1058009512
DTLB_STORE_MISSES.MISS_CAUSES_A_WALK,r0149:u,403399
DTLB_STORE_MISSES.WALK_COMPLETED_4K,r0249:u,394818
DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M,r0449:u,0
DTLB_STORE_MISSES.WALK_COMPLETED,r0e49:u,394284
DTLB_STORE_MISSES.WALK_DURATION,r1049:u,7903293
DTLB_STORE_MISSES.STLB_HIT_4K,r2049:u,318626
DTLB_STORE_MISSES.STLB_HIT_2M,r4049:u,0
DTLB_STORE_MISSES.STLB_HIT,r6049:u,319733
DTLB_STORE_MISSES.PDE_CACHE_MISS,r8049:u,132179
LOAD_HIT_PRE.SW_PF,r014c:u,32725
LOAD_HIT_PRE.HW_PF,r024c:u,61238743
L1D.REPLACEMENT,r0151:u,12432022
MOVE_ELIMINATION.INT_NOT_ELIMINATED,r0458:u,315855
MOVE_ELIMINATION.SIMD_NOT_ELIMINATED,r0858:u,4
MOVE_ELIMINATION.INT_ELIMINATED,r0158:u,2085551
MOVE_ELIMINATION.SIMD_ELIMINATED,r0258:u,120
CPL_CYCLES.RING0,r015c:u,131888
CPL_CYCLES.RING123,r025c:u,2199759161
RS_EVENTS.EMPTY_CYCLES,r015e:u,58818972
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,r0160:u,4192143129
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,r0260:u,6241239656
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,r0460:u,73207988
OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,r0860:u,3573837019
LOCK_CYCLES.SPLIT_LOCK_UC_LOCK_DURATION,r0163:u,0
LOCK_CYCLES.CACHE_LOCK_DURATION,r0263:u,211
IDQ.EMPTY,r0279:u,226032306
IDQ.MITE_UOPS,r0479:u,14758751
IDQ.DSB_UOPS,r0879:u,4883116253
IDQ.MS_DSB_UOPS,r1079:u,73586848
IDQ.MS_MITE_UOPS,r2079:u,60768948
IDQ.MS_UOPS,r3079:u,134355797
IDQ.ALL_DSB_CYCLES_ANY_UOPS,r01001879:u,1516569942
IDQ.ALL_DSB_CYCLES_4_UOPS,r04001879:u,821819505
IDQ.ALL_MITE_CYCLES_ANY_UOPS,r01002479:u,40319705
IDQ.ALL_MITE_CYCLES_4_UOPS,r04002479:u,7511132
IDQ.MITE_ALL_UOPS,r3c79:u,5032109332
ICACHE.MISSES,r0280:u,5491
ITLB_MISSES.MISS_CAUSES_A_WALK,r0185:u,684
ITLB_MISSES.WALK_COMPLETED_4K,r0285:u,457
ITLB_MISSES.WALK_COMPLETED_2M_4M,r0485:u,0
ITLB_MISSES.WALK_COMPLETED,r0e85:u,449
ITLB_MISSES.WALK_DURATION,r1085:u,19610
ITLB_MISSES.STLB_HIT_4K,r2085:u,117
ITLB_MISSES.STLB_HIT_2M,r4085:u,0
ITLB_MISSES.STLB_HIT,r6085:u,116
ILD_STALL.LCP,r0187:u,176
ILD_STALL.IQ_FULL,r0487:u,4162282
BR_INST_EXEC.COND.NOTAKEN,r4188:u,309856744
BR_INST_EXEC.COND.TAKEN,r8188:u,238012266
BR_INST_EXEC.DIRECT_JMP.TAKEN,r8288:u,78754
BR_INST_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8488:u,67411091
BR_INST_EXEC.RETURN_NEAR.TAKEN,r8888:u,201839929
BR_INST_EXEC.DIRECT_NEAR_CALL.TAKEN,r9088:u,202179808
BR_INST_EXEC.INDIRECT_NEAR_CALL.TAKEN,ra088:u,332
BR_INST_EXEC.ALL_BRANCHES,rff88:u,1019359806
BR_MISP_EXEC.COND.NOTAKEN,r4189:u,18441
BR_MISP_EXEC.COND.TAKEN,r8189:u,2175609
BR_MISP_EXEC.INDIRECT_JMP_NON_CALL_RET.TAKEN,r8489:u,21660
