Performance counter,Mnemonic,0
LD_BLOCKS.STORE_FORWARD,r0203:u,15
LD_BLOCKS.NO_SR,r0803:u,0
MISALIGN_MEM_REF.LOADS,r0105:u,32
MISALIGN_MEM_REF.STORES,r0205:u,36
LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,r0107:u,521973600
DTLB_LOAD_MISSES.MISS_CAUSES_A_WALK,r0108:u,9229013
DTLB_LOAD_MISSES.WALK_COMPLETED_4K,r0208:u,9218924
DTLB_LOAD_MISSES.WALK_COMPLETED_2M_4M,r0408:u,0
DTLB_LOAD_MISSES.WALK_COMPLETED,r0e08:u,9224893
DTLB_LOAD_MISSES.WALK_DURATION,r1008:u,360289121
DTLB_LOAD_MISSES.STLB_HIT_4K,r2008:u,16844532
DTLB_LOAD_MISSES.STLB_HIT_2M,r4008:u,0
DTLB_LOAD_MISSES.STLB_HIT,r6008:u,16907870
DTLB_LOAD_MISSES.PDE_CACHE_MISS,r8008:u,118153
INT_MISC.RECOVERY_CYCLES,r030d:u,54921128
UOPS_ISSUED.ANY,r010e:u,33283921146
UOPS_ISSUED.FLAGS_MERGE,r100e:u,67393298
UOPS_ISSUED.SLOW_LEA,r200e:u,67824342
UOPS_ISSUED.SiNGLE_MUL,r400e:u,0
L2_RQSTS.DEMAND_DATA_RD_MISS,r2124:u,130432814
L2_RQSTS.DEMAND_DATA_RD_HIT,r4124:u,167487991
L2_RQSTS.ALL_DEMAND_DATA_RD,re124:u,330350295
L2_RQSTS.RFO_HIT,r4224:u,20474
L2_RQSTS.RFO_MISS,r2224:u,88022
L2_RQSTS.ALL_RFO,re224:u,132778
L2_RQSTS.CODE_RD_HIT,r4424:u,5730
L2_RQSTS.CODE_RD_MISS,r2424:u,25758
L2_RQSTS.ALL_DEMAND_MISS,r2724:u,129032857
L2_RQSTS.ALL_DEMAND_REFERENCES,re724:u,326013085
L2_RQSTS.ALL_CODE_RD,re424:u,29066
L2_RQSTS.L2_PF_HIT,r5024:u,155920162
L2_RQSTS.L2_PF_MISS,r3024:u,963178179
L2_RQSTS.ALL_PF,rf824:u,2044581875
L2_RQSTS.MISS,r3f24:u,1334887049
L2_RQSTS.REFERENCES,rff24:u,2369750361
L2_DEMAND_RQSTS.WB_HIT,r5027:u,1496935
LONGEST_LAT_CACHE.REFERENCE,cache-references:u,430975211
LONGEST_LAT_CACHE.MISS,cache-misses:u,90451237
CPU_CLK_UNHALTED.THREAD_P,cycles:u,17278807282
CPU_CLK_THREAD_UNHALTED.REF_XCLK,bus-cycles:u,450186443
L1D_PEND_MISS.PENDING,r0148:u,26047412849
DTLB_STORE_MISSES.MISS_CAUSES_A_WALK,r0149:u,403190
DTLB_STORE_MISSES.WALK_COMPLETED_4K,r0249:u,396021
DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M,r0449:u,0
DTLB_STORE_MISSES.WALK_COMPLETED,r0e49:u,396017
DTLB_STORE_MISSES.WALK_DURATION,r1049:u,8550840
DTLB_STORE_MISSES.STLB_HIT_4K,r2049:u,365754
DTLB_STORE_MISSES.STLB_HIT_2M,r4049:u,0
DTLB_STORE_MISSES.STLB_HIT,r6049:u,289450
DTLB_STORE_MISSES.PDE_CACHE_MISS,r8049:u,132811
LOAD_HIT_PRE.SW_PF,r014c:u,8024226
LOAD_HIT_PRE.HW_PF,r024c:u,4773196368
L1D.REPLACEMENT,r0151:u,1268134884
MOVE_ELIMINATION.INT_NOT_ELIMINATED,r0458:u,317453
MOVE_ELIMINATION.SIMD_NOT_ELIMINATED,r0858:u,60
MOVE_ELIMINATION.INT_ELIMINATED,r0158:u,2081806
MOVE_ELIMINATION.SIMD_ELIMINATED,r0258:u,181
CPL_CYCLES.RING0,r015c:u,133771
CPL_CYCLES.RING123,r025c:u,17050274491
RS_EVENTS.EMPTY_CYCLES,r015e:u,207544937
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,r0160:u,126569940491
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,r0260:u,2937553322
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,r0460:u,1224415709
OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,r0860:u,153587167864
LOCK_CYCLES.SPLIT_LOCK_UC_LOCK_DURATION,r0163:u,0
LOCK_CYCLES.CACHE_LOCK_DURATION,r0263:u,211
IDQ.EMPTY,r0279:u,326121969
IDQ.MITE_UOPS,r0479:u,25444448
IDQ.DSB_UOPS,r0879:u,5310434164
IDQ.MS_DSB_UOPS,r1079:u,73771048
IDQ.MS_MITE_UOPS,r2079:u,89433723
IDQ.MS_UOPS,r3079:u,163204771
IDQ.ALL_DSB_CYCLES_ANY_UOPS,r01001879:u,1654696468
IDQ.ALL_DSB_CYCLES_4_UOPS,r04001879:u,858815597
IDQ.ALL_MITE_CYCLES_ANY_UOPS,r01002479:u,55040331
IDQ.ALL_MITE_CYCLES_4_UOPS,r04002479:u,10987606
IDQ.MITE_ALL_UOPS,r3c79:u,5489978604
ICACHE.MISSES,r0280:u,26071
ITLB_MISSES.MISS_CAUSES_A_WALK,r0185:u,3984
ITLB_MISSES.WALK_COMPLETED_4K,r0285:u,1033
ITLB_MISSES.WALK_COMPLETED_2M_4M,r0485:u,0
ITLB_MISSES.WALK_COMPLETED,r0e85:u,1240
ITLB_MISSES.WALK_DURATION,r1085:u,360450
ITLB_MISSES.STLB_HIT_4K,r2085:u,125
ITLB_MISSES.STLB_HIT_2M,r4085:u,0
ITLB_MISSES.STLB_HIT,r6085:u,134
ILD_STALL.LCP,r0187:u,149
