Performance counter,Mnemonic,0
LD_BLOCKS.STORE_FORWARD,r0203:u,15
LD_BLOCKS.NO_SR,r0803:u,0
MISALIGN_MEM_REF.LOADS,r0105:u,31
MISALIGN_MEM_REF.STORES,r0205:u,29
LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,r0107:u,6911261601
DTLB_LOAD_MISSES.MISS_CAUSES_A_WALK,r0108:u,8250117
DTLB_LOAD_MISSES.WALK_COMPLETED_4K,r0208:u,8240742
DTLB_LOAD_MISSES.WALK_COMPLETED_2M_4M,r0408:u,0
DTLB_LOAD_MISSES.WALK_COMPLETED,r0e08:u,8205841
DTLB_LOAD_MISSES.WALK_DURATION,r1008:u,315777533
DTLB_LOAD_MISSES.STLB_HIT_4K,r2008:u,13951722
DTLB_LOAD_MISSES.STLB_HIT_2M,r4008:u,0
DTLB_LOAD_MISSES.STLB_HIT,r6008:u,13968346
DTLB_LOAD_MISSES.PDE_CACHE_MISS,r8008:u,106844
INT_MISC.RECOVERY_CYCLES,r030d:u,53077971
UOPS_ISSUED.ANY,r010e:u,33212939026
UOPS_ISSUED.FLAGS_MERGE,r100e:u,67393515
UOPS_ISSUED.SLOW_LEA,r200e:u,67826850
UOPS_ISSUED.SiNGLE_MUL,r400e:u,0
L2_RQSTS.DEMAND_DATA_RD_MISS,r2124:u,133369459
L2_RQSTS.DEMAND_DATA_RD_HIT,r4124:u,190329961
L2_RQSTS.ALL_DEMAND_DATA_RD,re124:u,360890593
L2_RQSTS.RFO_HIT,r4224:u,23363
L2_RQSTS.RFO_MISS,r2224:u,94113
L2_RQSTS.ALL_RFO,re224:u,779487
L2_RQSTS.CODE_RD_HIT,r4424:u,5108
L2_RQSTS.CODE_RD_MISS,r2424:u,23856
L2_RQSTS.ALL_DEMAND_MISS,r2724:u,133762693
L2_RQSTS.ALL_DEMAND_REFERENCES,re724:u,362910136
L2_RQSTS.ALL_CODE_RD,re424:u,28383
L2_RQSTS.L2_PF_HIT,r5024:u,164085863
L2_RQSTS.L2_PF_MISS,r3024:u,953476220
L2_RQSTS.ALL_PF,rf824:u,1995983151
L2_RQSTS.MISS,r3f24:u,1309963387
L2_RQSTS.REFERENCES,rff24:u,2364978738
L2_DEMAND_RQSTS.WB_HIT,r5027:u,1185094
LONGEST_LAT_CACHE.REFERENCE,cache-references:u,415252753
LONGEST_LAT_CACHE.MISS,cache-misses:u,88048097
CPU_CLK_UNHALTED.THREAD_P,cycles:u,18354904324
CPU_CLK_THREAD_UNHALTED.REF_XCLK,bus-cycles:u,477846641
L1D_PEND_MISS.PENDING,r0148:u,21859986180
DTLB_STORE_MISSES.MISS_CAUSES_A_WALK,r0149:u,412226
DTLB_STORE_MISSES.WALK_COMPLETED_4K,r0249:u,405130
DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M,r0449:u,0
DTLB_STORE_MISSES.WALK_COMPLETED,r0e49:u,404035
DTLB_STORE_MISSES.WALK_DURATION,r1049:u,8785443
DTLB_STORE_MISSES.STLB_HIT_4K,r2049:u,407285
DTLB_STORE_MISSES.STLB_HIT_2M,r4049:u,0
DTLB_STORE_MISSES.STLB_HIT,r6049:u,394970
DTLB_STORE_MISSES.PDE_CACHE_MISS,r8049:u,132719
LOAD_HIT_PRE.SW_PF,r014c:u,6035265
LOAD_HIT_PRE.HW_PF,r024c:u,4332599512
L1D.REPLACEMENT,r0151:u,1273183619
MOVE_ELIMINATION.INT_NOT_ELIMINATED,r0458:u,317280
MOVE_ELIMINATION.SIMD_NOT_ELIMINATED,r0858:u,74
MOVE_ELIMINATION.INT_ELIMINATED,r0158:u,2076995
MOVE_ELIMINATION.SIMD_ELIMINATED,r0258:u,173
CPL_CYCLES.RING0,r015c:u,134897
CPL_CYCLES.RING123,r025c:u,18342694508
RS_EVENTS.EMPTY_CYCLES,r015e:u,277998373
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_DATA_RD,r0160:u,136466835484
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_CODE_RD,r0260:u,2736375341
OFFCORE_REQUESTS_OUTSTANDING.DEMAND_RFO,r0460:u,1909876036
OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD,r0860:u,152941725798
LOCK_CYCLES.SPLIT_LOCK_UC_LOCK_DURATION,r0163:u,0
LOCK_CYCLES.CACHE_LOCK_DURATION,r0263:u,210
IDQ.EMPTY,r0279:u,394416568
IDQ.MITE_UOPS,r0479:u,37903748
IDQ.DSB_UOPS,r0879:u,5886324904
IDQ.MS_DSB_UOPS,r1079:u,73780525
IDQ.MS_MITE_UOPS,r2079:u,91396307
IDQ.MS_UOPS,r3079:u,165176832
IDQ.ALL_DSB_CYCLES_ANY_UOPS,r01001879:u,1841421535
IDQ.ALL_DSB_CYCLES_4_UOPS,r04001879:u,889117745
IDQ.ALL_MITE_CYCLES_ANY_UOPS,r01002479:u,66874163
IDQ.ALL_MITE_CYCLES_4_UOPS,r04002479:u,10782085
IDQ.MITE_ALL_UOPS,r3c79:u,6029866615
ICACHE.MISSES,r0280:u,23709
ITLB_MISSES.MISS_CAUSES_A_WALK,r0185:u,5732
ITLB_MISSES.WALK_COMPLETED_4K,r0285:u,1534
ITLB_MISSES.WALK_COMPLETED_2M_4M,r0485:u,0
ITLB_MISSES.WALK_COMPLETED,r0e85:u,1536
ITLB_MISSES.WALK_DURATION,r1085:u,504500
ITLB_MISSES.STLB_HIT_4K,r2085:u,138
ITLB_MISSES.STLB_HIT_2M,r4085:u,0
ITLB_MISSES.STLB_HIT,r6085:u,129
ILD_STALL.LCP,r0187:u,149
